Source,Target,Type,Id,Label,timeset,Weight,source_airport,dest_airport,codeshare,stops,equipment,airline,airline_name,airline_alias,airline_iata,airline_icao,airline_callsign,airline_country,airline_active,background_map_edge
3402,3390,Directed,109558,,,1,MDG,TAO,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3222,3382,Directed,109559,,,1,MDL,KMG,,0,738,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3121,3382,Directed,109564,,,1,MFM,KMG,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
4189,3406,Directed,109571,,,1,MWX,PVG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6401,3382,Directed,109573,,,1,NAO,KMG,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6401,3406,Directed,109574,,,1,NAO,PVG,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3387,3885,Directed,109618,,,1,NGB,BKK,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3387,3375,Directed,109620,,,1,NGB,CGO,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3387,2370,Directed,109621,,,1,NGB,CJU,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3387,3379,Directed,109634,,,1,NGB,XIY,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
7932,3397,Directed,109639,,,1,NGQ,KHG,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3388,6346,Directed,109641,,,1,NKG,BAV,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3388,3375,Directed,109643,,,1,NKG,CGO,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3388,6342,Directed,109644,,,1,NKG,CIF,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3388,3930,Directed,109653,,,2,NKG,ICN,,0,763 321,OZ,Asiana Airlines,\N,OZ,AAR,ASIANA,Republic of Korea,Y,
3388,2264,Directed,109655,,,1,NKG,KHH,,0,321 320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3388,3378,Directed,109659,,,1,NKG,LHW,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3388,3406,Directed,109664,,,1,NKG,PVG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3388,6347,Directed,109665,,,2,NKG,SJW,,0,73G E90,NS,Caucasus Airlines,\N,NS,\N,CHINA EASTERN,Georgia,Y,
3388,3361,Directed,109666,,,2,NKG,SYD,,0,332,QF,Qantas,Qantas Airways,QF,QFA,QANTAS,Australia,Y,
3388,6348,Directed,109670,,,1,NKG,TGO,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3388,6430,Directed,109675,,,1,NKG,YCU,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3388,9846,Directed,109676,,,1,NKG,ZYI,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3373,3199,Directed,109677,,,1,NNG,HAN,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3373,3034,Directed,109681,,,1,NNG,PNH,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3373,3239,Directed,109683,,,1,NNG,RGN,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3373,3316,Directed,109685,,,1,NNG,SIN,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3373,3120,Directed,109687,,,1,NNG,VTE,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6949,3382,Directed,109696,,,1,NYT,KMG,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3364,6944,Directed,109713,,,1,PEK,JNG,,0,733,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3364,4148,Directed,109719,,,1,PEK,LYA,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3364,6383,Directed,109720,,,1,PEK,LYG,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3364,6385,Directed,109721,,,1,PEK,LYI,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3364,6399,Directed,109722,,,1,PEK,LZO,,0,319 737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3364,2244,Directed,109730,,,1,PEK,SPN,,0,333,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3034,3373,Directed,109741,,,1,PNH,NNG,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,7506,Directed,109745,,,1,PVG,ACX,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,6344,Directed,109761,,,1,PVG,DAT,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,6397,Directed,109762,,,1,PVG,DAX,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,3940,Directed,109765,,,1,PVG,DPS,,0,332,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,3199,Directed,109774,,,2,PVG,HAN,Y,0,321,VN,Vietnam Airlines,\N,VN,HVN,VIET NAM AIRLINES,Vietnam,Y,
3406,8407,Directed,109775,,,1,PVG,HDG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,6743,Directed,109780,,,1,PVG,HMI,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,3728,Directed,109781,,,1,PVG,HNL,,0,332,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,6395,Directed,109783,,,1,PVG,HSN,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,6385,Directed,109801,,,1,PVG,LYI,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,6356,Directed,109802,,,1,PVG,LZH,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,6399,Directed,109803,,,1,PVG,LZO,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,4189,Directed,109808,,,1,PVG,MWX,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,6401,Directed,109810,,,1,PVG,NAO,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,3388,Directed,109813,,,1,PVG,NKG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,3205,Directed,109824,,,2,PVG,SGN,,0,321,VN,Vietnam Airlines,\N,VN,HVN,VIET NAM AIRLINES,Vietnam,Y,
3406,6347,Directed,109828,,,1,PVG,SJW,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,2985,Directed,109829,,,2,PVG,SVO,,0,333 77W 767,SU,Aeroflot Russian Airlines,\N,SU,AFL,AEROFLOT,Russia,Y,
3406,2381,Directed,109833,,,1,PVG,TAE,,0,321 320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,4108,Directed,109835,,,1,PVG,TNA,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,6366,Directed,109847,,,1,PVG,XNN,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3406,4110,Directed,109848,,,1,PVG,YBP,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3035,3382,Directed,109855,,,1,REP,KMG,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3239,3373,Directed,109858,,,1,RGN,NNG,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3205,3406,Directed,109862,,,2,SGN,PVG,,0,321,VN,Vietnam Airlines,\N,VN,HVN,VIET NAM AIRLINES,Vietnam,Y,
3391,6427,Directed,109863,,,1,SHA,AQG,,0,EMB,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3391,8407,Directed,109873,,,1,SHA,HDG,,0,320 737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3391,6381,Directed,109879,,,1,SHA,JIU,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3391,6379,Directed,109883,,,1,SHA,KOW,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3391,4033,Directed,109887,,,1,SHA,LJG,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3391,4148,Directed,109888,,,1,SHA,LYA,,0,321,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3391,6356,Directed,109891,,,1,SHA,LZH,,0,321,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3391,6391,Directed,109910,,,1,SHA,WUS,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3391,4149,Directed,109913,,,1,SHA,XUZ,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3391,6393,Directed,109916,,,1,SHA,YNZ,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3316,3373,Directed,109927,,,1,SIN,NNG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3316,6390,Directed,109932,,,1,SIN,WUX,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6347,3378,Directed,109937,,,1,SJW,LHW,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6347,3388,Directed,109938,,,2,SJW,NKG,,0,73G E90,NS,Caucasus Airlines,\N,NS,\N,CHINA EASTERN,Georgia,Y,
6347,3406,Directed,109939,,,1,SJW,PVG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
2244,3364,Directed,109946,,,1,SPN,PEK,,0,333,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
2985,3406,Directed,109947,,,2,SVO,PVG,,0,333 767 77W,SU,Aeroflot Russian Airlines,\N,SU,AFL,AEROFLOT,Russia,Y,
3361,3388,Directed,109952,,,2,SYD,NKG,,0,332,QF,Qantas,Qantas Airways,QF,QFA,QANTAS,Australia,Y,
4030,6356,Directed,109958,,,1,SYX,LZH,,0,EMB,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3374,8845,Directed,109968,,,1,SZX,LLF,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
2381,3406,Directed,109978,,,1,TAE,PVG,,0,321 320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3390,3402,Directed,109993,,,1,TAO,MDG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3390,6390,Directed,110008,,,1,TAO,WUX,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
7862,3381,Directed,110011,,,1,TCZ,JHG,,0,733,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
7862,4033,Directed,110013,,,1,TCZ,LJG,,0,733,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6348,3388,Directed,110016,,,1,TGO,NKG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
4108,3077,Directed,110021,,,1,TNA,HKG,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
4108,3406,Directed,110023,,,1,TNA,PVG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
2276,3369,Directed,110036,,,1,TPE,TYN,,0,738,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6387,3389,Directed,110053,,,1,TXN,HFE,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3369,2276,Directed,110069,,,1,TYN,TPE,,0,738,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3369,6430,Directed,110072,,,1,TYN,YCU,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3120,3382,Directed,110085,,,2,VTE,KMG,,0,320,QV,Lao Airlines,\N,QV,LAO,LAO,Lao Peoples Democratic Republic,Y,
3120,3373,Directed,110086,,,1,VTE,NNG,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6392,2370,Directed,110091,,,1,WNZ,CJU,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3376,6427,Directed,110104,,,1,WUH,AQG,,0,EMB,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3376,6343,Directed,110106,,,1,WUH,CIH,,0,EMB,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3376,3384,Directed,110112,,,1,WUH,KHN,,0,EMB,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3376,6383,Directed,110115,,,1,WUH,LYG,,0,EMB,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3376,6356,Directed,110116,,,1,WUH,LZH,,0,EMB,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3376,6360,Directed,110130,,,1,WUH,XFN,,0,EMB,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3376,6430,Directed,110133,,,1,WUH,YCU,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3376,9846,Directed,110134,,,1,WUH,ZYI,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6391,3391,Directed,110135,,,1,WUS,SHA,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6390,3371,Directed,110138,,,2,WUX,CSX,,0,738,ZH,Shenzhen Airlines,\N,ZH,CSZ,SHENZHEN AIR,China,Y,
6390,3077,Directed,110140,,,1,WUX,HKG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6390,3316,Directed,110142,,,1,WUX,SIN,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6390,3390,Directed,110144,,,1,WUX,TAO,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6360,3376,Directed,110150,,,1,XFN,WUH,,0,EMB,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3396,3382,Directed,110151,,,1,XIC,KMG,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3379,4380,Directed,110155,,,1,XIY,CGQ,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3379,4109,Directed,110159,,,1,XIY,CZX,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3379,6363,Directed,110166,,,1,XIY,GOQ,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3379,6432,Directed,110174,,,1,XIY,JGN,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3379,4301,Directed,110176,,,1,XIY,JZH,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3379,3397,Directed,110177,,,1,XIY,KHG,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3379,3387,Directed,110185,,,1,XIY,NGB,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3379,6393,Directed,110205,,,1,XIY,YNZ,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6366,6363,Directed,110223,,,1,XNN,GOQ,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6366,3406,Directed,110225,,,1,XNN,PVG,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6366,7894,Directed,110227,,,2,XNN,YUS,,0,319,TV,Virgin Express,\N,TV,VEX,VIRGIN EXPRESS,Belgium,Y,
4149,3391,Directed,110228,,,1,XUZ,SHA,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
4110,3382,Directed,110230,,,1,YBP,KMG,,0,733,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
4110,3406,Directed,110231,,,1,YBP,PVG,,0,319,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6430,3388,Directed,110232,,,1,YCU,NKG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6430,3369,Directed,110234,,,1,YCU,TYN,,0,737,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6430,3376,Directed,110235,,,1,YCU,WUH,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3392,3077,Directed,110239,,,1,YNT,HKG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6393,3371,Directed,110246,,,1,YNZ,CSX,,0,733,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6393,3077,Directed,110247,,,1,YNZ,HKG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6393,3391,Directed,110248,,,1,YNZ,SHA,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
6393,3379,Directed,110250,,,1,YNZ,XIY,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
7894,6366,Directed,110251,,,2,YUS,XNN,,0,319,TV,Virgin Express,\N,TV,VEX,VIRGIN EXPRESS,Belgium,Y,
6378,3393,Directed,110254,,,1,ZAT,CKG,,0,733,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
9846,3388,Directed,110261,,,1,ZYI,NKG,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
9846,3376,Directed,110262,,,1,ZYI,WUH,,0,320,MU,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y,
3728,3796,Directed,110263,,,1,HNL,JHM,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3445,3456,Directed,110266,,,1,HNM,OGG,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3796,3728,Directed,110267,,,1,JHM,HNL,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3796,3514,Directed,110268,,,1,JHM,KOA,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3514,3796,Directed,110269,,,1,KOA,JHM,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3851,3705,Directed,110271,,,1,LNY,MKK,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3851,3456,Directed,110272,,,1,LNY,OGG,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3705,3456,Directed,110274,,,1,MKK,OGG,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3545,3456,Directed,110275,,,1,MUE,OGG,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3456,3445,Directed,110277,,,1,OGG,HNM,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3456,3851,Directed,110279,,,1,OGG,LNY,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3456,3705,Directed,110280,,,1,OGG,MKK,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
3456,3545,Directed,110281,,,1,OGG,MUE,,0,CNA,MW,Maya Island Air,\N,MW,MYD,MYLAND,Belize,Y,
2895,5811,Directed,110314,,,1,AUA,JBQ,,0,J32,N3,Omskavia Airline,\N,N3,OMS,OMSK,Russia,N,
5811,2895,Directed,110315,,,1,JBQ,AUA,,0,J32,N3,Omskavia Airline,\N,N3,OMS,OMSK,Russia,N,
