Id,Label,timeset,airport_id,airport_name,airport_city,airport_country,airport_iata,airport_icao,airport_latitude,airport_longitude,airport_altitude,airport_timezone,airport_dst,airport_tz,airport_type,data_source,background_map_node,lat,lng,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,Clustering Coefficient,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
10137,,,10137,Dunnville Airport,Dunnville,Canada,DU9,CDU9,42.8722,-79.595802,600,-5,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3529,0,0.000039,3516,3557,0,0
10138,,,10138,Brunswick County Airport,Oak Island,United States,\N,KSUT,33.929298,-78.074997,24,-5,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3530,0,0.000039,3517,3558,0,0
10139,,,10139,Chesterfield County Airport,Richmond,United States,\N,KFCI,37.406502,-77.525002,236,-4,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3531,0,0.000039,3518,3559,0,0
10140,,,10140,Atherton Airport,Atherton,Australia,\N,YATN,-17.2617,145.514999,2450,10,O,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3532,0,0.000039,3519,3560,0,0
10141,,,10141,Bagdarin Airport,Bagdarin,Russia,\N,UIUB,54.369202,113.478996,3084,8,N,Asia/Irkutsk,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3533,0,0.000039,3520,3561,0,0
10142,,,10142,Scarlett Martinez International Airport,Rio Hato,Panama,RIH,MPRH,8.37588,-80.127899,105,-5,U,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3534,0,0.000039,3521,3562,0,0
10144,,,10144,Henderson Oxford Airport,Oxford,United States,\N,KHNZ,36.361599,-78.529198,526,-5,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3535,0,0.000039,3522,3563,0,0
10145,,,10145,Leesburg International Airport,Leesburg,United States,LEE,KLEE,28.823099,-81.808701,76,-5,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3536,0,0.000039,3523,3564,0,0
10148,,,10148,Semyazino Airport,Vladimir,Russia,\N,UUBL,56.126701,40.314999,554,3,N,Europe/Moscow,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3537,0,0.000039,3524,3565,0,0
10149,,,10149,Witberg Tswalu Airport,Dedeben,South Africa,\N,FATW,-27.205,22.481899,3921,2,N,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3538,0,0.000039,3525,3566,0,0
10151,,,10151,Mana Pools Airport,Mana Pools,Zimbabwe,\N,FVMN,-15.768735,29.385617,1300,2,N,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3539,0,0.000039,3526,3567,0,0
10154,,,10154,Pouso Alegre Airport,Pouso Alegre,Brazil,PPY,SNZA,-22.2892,-45.919102,2904,-3,S,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3540,0,0.000039,3527,3568,0,0
10155,,,10155,Brigadeiro Cabral Airport,Divinopolis,Brazil,DIQ,SNDV,-20.1807,-44.870899,2608,-3,S,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3541,0,0.000039,3528,3569,0,0
10156,,,10156,Yeysk Airport,Eysk,Russia,EIK,URKE,46.68,38.21,60,3,N,Europe/Moscow,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3542,0,0.000039,3529,3570,0,0
10157,,,10157,Berdyansk Airport,Berdyansk,Ukraine,ERD,UKDB,46.814999,36.758099,171,2,E,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3543,0,0.000039,3530,3571,0,0
10160,,,10160,Erenhot Saiwusu International Airport,Erenhot,China,ERL,ZBER,43.4225,112.096667,3301,8,N,\N,airport,OurAirports,,,,2,2,4,2,2,4,8,0.279437,0.296789,0,0.001311,0.001306,1538,1,0.000052,0,19,1,0.010194
10161,,,10161,Shobdon Aerodrome,Shobdon,United Kingdom,\N,EGBS,52.241699,-2.88111,318,0,E,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3544,0,0.000039,3531,3572,0,0
10162,,,10162,Chino Airport,Chino,United States,CNO,KCNO,33.974701,-117.637001,650,-8,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3545,0,0.000039,3532,3573,0,0
10163,,,10163,Kamigoto Airport,Shin-kamigoto,Japan,\N,RJDK,33.0131,129.192001,263,9,N,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3546,0,0.000039,3533,3574,0,0
10164,,,10164,Ojika Airport,Odika,Japan,\N,RJDO,33.1908,129.089996,30,9,N,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3547,0,0.000039,3534,3575,0,0
10165,,,10165,Chofu Airport,Tokyo,Japan,\N,RJTF,35.6717,139.528,141,9,N,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3548,0,0.000039,3535,3576,0,0
10166,,,10166,Hateruma Airport,Taketomi,Japan,HTR,RORH,24.058901,123.806,43,9,N,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3549,0,0.000039,3536,3577,0,0
10169,,,10169,Madison County Airport,London,United States,\N,KUYF,39.932701,-83.461998,1082,-5,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3550,0,0.000039,3537,3578,0,0
10171,,,10171,Las Brujas Airport,Cayo Santa Maria,Cuba,BWW,MUBR,22.6213,-79.147202,13,-5,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3551,0,0.000039,3538,3579,0,0
10173,,,10173,Digby (General Hospital) Heliport,Tremblay-en-France,France,\N,CDG2,44.6161,-65.761902,105,1,E,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3552,0,0.000039,3539,3580,0,0
10178,,,10178,Thun Airport,Thun,Switzerland,\N,LSZW,46.756401,7.60056,1837,1,E,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3553,0,0.000039,3540,3581,0,0
10184,,,10184,Lavrentiya Airport,Lavrentiya,Russia,\N,UHML,65.580002,-170.996674,30,12,N,Asia/Anadyr,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3554,0,0.000039,3541,3582,0,0
10185,,,10185,Paso Robles Municipal Airport,Paso Robles,United States,PRB,KPRB,35.672901,-120.626999,840,-8,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3555,0,0.000039,3542,3583,0,0
10186,,,10186,N 104 Helipad,Ulleung,South Korea,\N,RKDU,37.479167,130.895556,476,9,N,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3556,0,0.000039,3543,3584,0,0
10295,,,10295,Kymi Airport,Kotka,Finland,\N,EFKY,60.5714,26.896099,223,2,E,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3557,0,0.000039,3544,3585,0,0
10360,,,10360,Half Moon Bay Airport,Half Moon Bay,United States,HAF,KHAF,37.513401,-122.500999,66,-8,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3558,0,0.000039,3545,3586,0,0
10363,,,10363,Hechi Jinchengjiang Airport,Hechi,China,HCJ,ZGHC,24.805,107.6997,2221,8,U,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3559,0,0.000039,3546,3587,0,0
10370,,,10370,Kadina Airport,Kadina,Australia,\N,YKDI,-33.9767,137.660004,42,9.5,O,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3560,0,0.000039,3547,3588,0,0
10371,,,10371,General WM J Fox Airfield,Lancaster,United States,WJF,KWJF,34.7411,-118.219002,2351,-8,A,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3561,0,0.000039,3548,3589,0,0
10378,,,10378,Coondewanna Airport,Coondewanna,Australia,CJF,YCWA,-22.9667,118.813004,2300,8,N,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3562,0,0.000039,3549,3590,0,0
10544,,,10544,Guarapari Airport,Guarapari,Brazil,GUZ,SNGA,-20.6465,-40.491901,28,-3,S,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3563,0,0.000039,3550,3591,0,0
10545,,,10545,Ubatuba Airport,Ubatuba,Brazil,UBT,SDUB,-23.441099,-45.0756,13,-3,S,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3564,0,0.000039,3551,3592,0,0
10611,,,10611,Ali Air Base,Nasiriyah,Iraq,\N,ORTL,30.935801,46.090099,20,3,U,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3565,0,0.000039,3552,3593,0,0
10617,,,10617,Ota Air Base,Ota,Portugal,\N,LPOT,39.087502,-8.96278,140,1,E,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3566,0,0.000039,3553,3594,0,0
10618,,,10618,Borroloola Airport,Borroloola,Australia,BOX,YBRL,-16.0753,136.302002,55,9.5,O,\N,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,3567,0,0.000039,3554,3595,0,0
