Source,Target,Type,Id,Label,timeset,Weight,airline,source_airport,dest_airport,codeshare,equipment,airline_name,airline_iata,airline_icao,airline_callsign,airline_country,source_airport_name,source_airport_city,source_airport_country,source_airport_iata,source_airport_icao,source_airport_latitude,source_airport_longitude,source_airport_type,source_airport_data_source,dest_airport_name,dest_airport_city,dest_airport_country,dest_airport_iata,dest_airport_icao,dest_airport_latitude,dest_airport_longitude,dest_airport_type,plane_name,plane_iata,plane_icao,edge,background_map_edge
3830,3613,Directed,57469,,,1,UA,ORD,SAV,Y,CR7 ERJ CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.127602,-81.202103,airport,,,,"('ORD', 'SAV')",
3830,4359,Directed,57470,,,1,UA,ORD,SBN,Y,CR7 ERJ CRJ E70,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,South Bend Regional Airport,South Bend,United States,SBN,KSBN,41.708698,-86.317299,airport,,,,"('ORD', 'SBN')",
3830,4318,Directed,57471,,,1,UA,ORD,SCE,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,University Park Airport,State College Pennsylvania,United States,SCE,KUNV,40.8493,-77.848701,airport,,,,"('ORD', 'SCE')",
3830,3817,Directed,57480,,,1,UA,ORD,SMF,,319 739 320,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Sacramento International Airport,Sacramento,United States,SMF,KSMF,38.6954,-121.591003,airport,,,,"('ORD', 'SMF')",
3830,4336,Directed,57482,,,1,UA,ORD,SPI,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Abraham Lincoln Capital Airport,Springfield,United States,SPI,KSPI,39.844101,-89.677902,airport,,,,"('ORD', 'SPI')",
3830,4067,Directed,57483,,,1,UA,ORD,SRQ,,738 319 320,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,KSRQ,27.395399,-82.554398,airport,,,,"('ORD', 'SRQ')",
3830,4271,Directed,57484,,,1,UA,ORD,STC,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,OurAirports,St Cloud Regional Airport,Saint Cloud,United States,STC,KSTC,45.5466,-94.059898,airport,,,,"('ORD', 'STC')",
3611,3494,Directed,57508,,,1,UA,ORF,EWR,Y,DH3 DH4 DH2,United Airlines,UA,UAL,UNITED,United States,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.8946,-76.201202,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('ORF', 'EWR')",
3611,3714,Directed,57509,,,1,UA,ORF,IAD,Y,ER4 CRJ ERJ DH4 CR7,United Airlines,UA,UAL,UNITED,United States,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.8946,-76.201202,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('ORF', 'IAD')",
3611,3550,Directed,57510,,,1,UA,ORF,IAH,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.8946,-76.201202,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('ORF', 'IAH')",
3611,3830,Directed,57511,,,1,UA,ORF,ORD,Y,CR7 ERJ CRJ ER4,United Airlines,UA,UAL,UNITED,United States,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.8946,-76.201202,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,,,,"('ORF', 'ORD')",
5757,3469,Directed,57513,,,1,UA,OTH,SFO,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.417099,-124.246002,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,,,,"('OTH', 'SFO')",
4117,3830,Directed,57516,,,1,UA,PAH,ORD,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Barkley Regional Airport,PADUCAH,United States,PAH,KPAH,37.060799,-88.773804,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,,,,"('PAH', 'ORD')",
3722,3486,Directed,57518,,,1,UA,PBI,CLE,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.683201,-80.095596,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('PBI', 'CLE')",
3722,3550,Directed,57521,,,1,UA,PBI,IAH,,320,United Airlines,UA,UAL,UNITED,United States,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.683201,-80.095596,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,Airbus A320,320,A320,"('PBI', 'IAH')",
3720,3494,Directed,57526,,,1,UA,PDX,EWR,,739 319 738,United Airlines,UA,UAL,UNITED,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('PDX', 'EWR')",
3720,3714,Directed,57527,,,1,UA,PDX,IAD,,752 320,United Airlines,UA,UAL,UNITED,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('PDX', 'IAD')",
3720,3550,Directed,57528,,,1,UA,PDX,IAH,,319 739 320 738,United Airlines,UA,UAL,UNITED,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('PDX', 'IAH')",
3720,5750,Directed,57530,,,1,UA,PDX,LMT,Y,EM2,United Airlines,UA,UAL,UNITED,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002,airport,Embraer EMB 120 Brasilia,EM2,E120,"('PDX', 'LMT')",
3752,3714,Directed,57548,,,1,UA,PHL,IAD,Y,ER4,United Airlines,UA,UAL,UNITED,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,Embraer RJ145,ER4,E145,"('PHL', 'IAD')",
3462,3486,Directed,57553,,,1,UA,PHX,CLE,,320 738 319,United Airlines,UA,UAL,UNITED,United States,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,KPHX,33.434299,-112.012001,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('PHX', 'CLE')",
3462,3714,Directed,57556,,,1,UA,PHX,IAD,,320 738,United Airlines,UA,UAL,UNITED,United States,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,KPHX,33.434299,-112.012001,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('PHX', 'IAD')",
4046,3751,Directed,57562,,,1,UA,PIA,DEN,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,KPIA,40.6642,-89.693298,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('PIA', 'DEN')",
3570,3751,Directed,57566,,,2,WN,PIT,DEN,,73W,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.491501,-80.232903,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('PIT', 'DEN')",
3570,3494,Directed,57567,,,1,UA,PIT,EWR,,DH4,United Airlines,UA,UAL,UNITED,United States,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.491501,-80.232903,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,De Havilland Canada DHC-8-400 Dash 8Q,DH4,DH8D,"('PIT', 'EWR')",
3570,3714,Directed,57568,,,1,UA,PIT,IAD,Y,DH4 ERJ CR7,United Airlines,UA,UAL,UNITED,United States,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.491501,-80.232903,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('PIT', 'IAD')",
3570,3550,Directed,57569,,,1,UA,PIT,IAH,,319 320 738 73G,United Airlines,UA,UAL,UNITED,United States,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.491501,-80.232903,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('PIT', 'IAH')",
3570,3469,Directed,57572,,,1,UA,PIT,SFO,,320 319 738,United Airlines,UA,UAL,UNITED,United States,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.491501,-80.232903,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,,,,"('PIT', 'SFO')",
4114,3486,Directed,57574,,,1,UA,PKB,CLE,Y,BE1,United Airlines,UA,UAL,UNITED,United States,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,KPKB,39.3451,-81.439201,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('PKB', 'CLE')",
3564,3550,Directed,57579,,,1,UA,PNS,IAH,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.4734,-87.1866,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('PNS', 'IAH')",
3564,3830,Directed,57581,,,1,UA,PNS,ORD,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.4734,-87.1866,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,,,,"('PNS', 'ORD')",
6133,3751,Directed,57587,,,1,UA,PSC,DEN,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Tri Cities Airport,Pasco,United States,PSC,KPSC,46.264702,-119.119003,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('PSC', 'DEN')",
6133,3469,Directed,57588,,,1,UA,PSC,SFO,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Tri Cities Airport,Pasco,United States,PSC,KPSC,46.264702,-119.119003,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,,,,"('PSC', 'SFO')",
3839,3550,Directed,57590,,,1,UA,PSP,IAH,Y,CR7,United Airlines,UA,UAL,UNITED,United States,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.8297,-116.507004,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,Canadair Regional Jet 700,CR7,CRJ7,"('PSP', 'IAH')",
3839,3877,Directed,57591,,,1,UA,PSP,LAS,Y,EM2,United Airlines,UA,UAL,UNITED,United States,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.8297,-116.507004,airport,OurAirports,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.080101,-115.152,airport,Embraer EMB 120 Brasilia,EM2,E120,"('PSP', 'LAS')",
3839,3484,Directed,57592,,,1,UA,PSP,LAX,Y,EM2 CR7,United Airlines,UA,UAL,UNITED,United States,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.8297,-116.507004,airport,OurAirports,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.942501,-118.407997,airport,,,,"('PSP', 'LAX')",
3527,3751,Directed,57604,,,1,UA,PUB,DEN,Y,EM2,United Airlines,UA,UAL,UNITED,United States,Pueblo Memorial Airport,Pueblo,United States,PUB,KPUB,38.289101,-104.497002,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,Embraer EMB 120 Brasilia,EM2,E120,"('PUB', 'DEN')",
3641,3494,Directed,57608,,,1,UA,PVD,EWR,Y,DH3 DH2 ERJ,United Airlines,UA,UAL,UNITED,United States,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.732601,-71.420403,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('PVD', 'EWR')",
3641,3714,Directed,57609,,,1,UA,PVD,IAD,Y,DH4 CR7 DH2 CRJ,United Airlines,UA,UAL,UNITED,United States,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.732601,-71.420403,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('PVD', 'IAD')",
3641,3830,Directed,57610,,,1,UA,PVD,ORD,,320,United Airlines,UA,UAL,UNITED,United States,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.732601,-71.420403,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,Airbus A320,320,A320,"('PVD', 'ORD')",
4087,3751,Directed,57622,,,1,UA,RAP,DEN,Y,ERJ DH4 CRJ,United Airlines,UA,UAL,UNITED,United States,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.0453,-103.056999,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('RAP', 'DEN')",
4087,3830,Directed,57623,,,1,UA,RAP,ORD,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.0453,-103.056999,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,,,,"('RAP', 'ORD')",
4098,3469,Directed,57624,,,1,UA,RDD,SFO,Y,EM2,United Airlines,UA,UAL,UNITED,United States,Redding Municipal Airport,Redding,United States,RDD,KRDD,40.508999,-122.292999,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,Embraer EMB 120 Brasilia,EM2,E120,"('RDD', 'SFO')",
4103,3751,Directed,57625,,,1,UA,RDM,DEN,Y,CRJ,United Airlines,UA,UAL,UNITED,United States,Roberts Field,Redmond-Bend,United States,RDM,KRDM,44.254101,-121.150001,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('RDM', 'DEN')",
4103,3469,Directed,57627,,,1,UA,RDM,SFO,Y,CRJ EM2,United Airlines,UA,UAL,UNITED,United States,Roberts Field,Redmond-Bend,United States,RDM,KRDM,44.254101,-121.150001,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,,,,"('RDM', 'SFO')",
3626,3494,Directed,57628,,,1,UA,RDU,EWR,,DH4,United Airlines,UA,UAL,UNITED,United States,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.877602,-78.787498,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,De Havilland Canada DHC-8-400 Dash 8Q,DH4,DH8D,"('RDU', 'EWR')",
3626,3714,Directed,57629,,,1,UA,RDU,IAD,,320 73G 738,United Airlines,UA,UAL,UNITED,United States,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.877602,-78.787498,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('RDU', 'IAD')",
3626,3550,Directed,57630,,,1,UA,RDU,IAH,,73G,United Airlines,UA,UAL,UNITED,United States,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.877602,-78.787498,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,Boeing 737-700,73G,B737,"('RDU', 'IAH')",
3608,3486,Directed,57634,,,1,UA,RIC,CLE,Y,ERJ ER4,United Airlines,UA,UAL,UNITED,United States,Richmond International Airport,Richmond,United States,RIC,KRIC,37.505199,-77.319702,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('RIC', 'CLE')",
3608,3494,Directed,57635,,,1,UA,RIC,EWR,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Richmond International Airport,Richmond,United States,RIC,KRIC,37.505199,-77.319702,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('RIC', 'EWR')",
3608,3714,Directed,57636,,,1,UA,RIC,IAD,Y,ERJ ER4 CR7,United Airlines,UA,UAL,UNITED,United States,Richmond International Airport,Richmond,United States,RIC,KRIC,37.505199,-77.319702,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('RIC', 'IAD')",
3608,3550,Directed,57637,,,1,UA,RIC,IAH,Y,ERJ,United Airlines,UA,UAL,UNITED,United States,Richmond International Airport,Richmond,United States,RIC,KRIC,37.505199,-77.319702,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,,,,"('RIC', 'IAH')",
5766,3751,Directed,57639,,,1,UA,RKS,DEN,Y,EM2,United Airlines,UA,UAL,UNITED,United States,Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,Embraer EMB 120 Brasilia,EM2,E120,"('RKS', 'DEN')",
3807,3469,Directed,57642,,,1,UA,RNO,SFO,Y,CR7 CRJ,United Airlines,UA,UAL,UNITED,United States,Reno Tahoe International Airport,Reno,United States,RNO,KRNO,39.4991,-119.767998,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,,,,"('RNO', 'SFO')",
4016,3714,Directed,57643,,,1,UA,ROA,IAD,Y,ER4 DH2,United Airlines,UA,UAL,UNITED,United States,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA,37.3255,-79.975403,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('ROA', 'IAD')",
4016,3830,Directed,57644,,,1,UA,ROA,ORD,Y,ER4 ERJ,United Airlines,UA,UAL,UNITED,United States,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA,37.3255,-79.975403,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,,,,"('ROA', 'ORD')",
3622,3486,Directed,57646,,,1,UA,ROC,CLE,Y,DH2 DH3,United Airlines,UA,UAL,UNITED,United States,Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.1189,-77.672401,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('ROC', 'CLE')",
3622,3494,Directed,57647,,,1,UA,ROC,EWR,Y,DH2 ERJ DH3,United Airlines,UA,UAL,UNITED,United States,Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.1189,-77.672401,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,,,,"('ROC', 'EWR')",
3622,3714,Directed,57648,,,1,UA,ROC,IAD,Y,ER4 DH2 CR7 CRJ,United Airlines,UA,UAL,UNITED,United States,Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.1189,-77.672401,airport,OurAirports,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.9445,-77.455803,airport,,,,"('ROC', 'IAD')",
3793,3486,Directed,57655,,,1,UA,RSW,CLE,,319 738 320,United Airlines,UA,UAL,UNITED,United States,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.5362,-81.755203,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('RSW', 'CLE')",
